year,month,amazon,amur,aral,chang_jiang,columbia,zaire,danube,dnepr,don,huang,indigirka,indus,kolyma,lena,limpopo,mackenzie,mekong,mississippi,murray,dvina,niger,nile,ob,olenek,parana,pechora,senegal,ural,volga,xi,yenisei,yukon
1985,8,102.4719,123.6676,17.774,123.4845,26.0221,85.854,101.5755,50.139,25.3211,100.1497,58.8615,76.6619,54.0922,46.4183,4.197,58.0983,254.5111,89.0916,66.2685,67.6141,144.6824,81.7353,64.1492,39.0001,25.3066,66.3188,105.7549,21.16,38.2337,242.4905,81.3933,48.447
1985,9,120.6619,47.4953,5.5962,120.9578,64.8884,139.2327,29.6853,94.567,86.092,91.7832,14.4944,19.0319,18.6263,39.2457,29.9536,47.404,208.7089,78.5695,21.6003,59.1885,104.8889,65.7102,28.7379,44.6991,50.9972,37.2313,56.2117,28.5318,68.3837,171.9757,44.294,57.0303
1985,10,164.0534,19.7304,33.7352,60.577,59.0699,137.7673,19.6192,27.1529,27.392,39.1492,15.8044,27.0548,17.7439,24.3805,56.765,35.095,133.5713,76.1267,59.6482,54.6155,20.3304,27.6426,46.0446,22.8204,82.7278,44.3351,9.2482,25.4284,42.705,41.795,28.2494,21.0805
1985,11,187.9729,10.9962,12.4663,34.445,61.2038,157.2819,96.9715,55.7867,50.4117,2.2844,17.1633,2.9658,26.7717,18.6676,44.3922,25.0208,72.1711,85.2768,60.4795,48.0021,3.497,24.0865,33.5989,24.2731,101.766,33.8501,0.8084,20.9932,56.0416,62.1957,22.5541,16.1381
1985,12,244.1777,3.5582,24.4223,19.3337,29.2419,137.1653,43.1909,40.2085,36.5547,2.6901,13.8891,41.3492,23.0245,11.6778,84.8254,20.0506,10.3376,32.9745,63.43,73.3363,0.3138,14.066,29.8082,7.9044,104.5212,47.9908,0.805,32.9227,53.4142,16.508,14.6919,13.1612
1986,1,244.2444,4.5179,18.83,11.2054,72.985,114.1679,61.5923,56.4153,62.7501,0.9151,6.3981,6.9208,10.8752,10.1719,64.8903,25.1612,2.6226,12.4763,22.8319,38.1168,0.6722,10.4474,22.0226,11.2589,159.4678,28.8808,0.2424,25.8076,44.1848,10.746,18.4461,12.4363
1986,2,246.6412,3.1219,7.2802,24.3012,98.8424,122.085,58.0054,27.41,35.2482,2.5762,4.9773,40.1713,10.7753,9.4997,53.9725,12.5642,4.4973,43.9747,19.9694,21.4084,3.1457,15.6665,15.423,13.1651,138.6761,26.2691,0.3261,20.6555,26.377,49.8597,12.6469,8.8452
1986,3,288.7507,8.5354,22.6251,53.108,47.3705,161.9584,37.3817,12.1261,4.5703,12.415,1.3897,54.5427,8.3877,7.6676,38.8067,25.5921,12.6682,36.6354,3.5125,25.651,11.8155,25.9166,18.0211,12.1976,163.2384,29.0255,0.4223,2.9031,14.9252,46.0835,16.8909,13.3034
1986,4,197.2437,16.3561,20.054,87.5427,39.2507,152.6946,48.4625,40.1961,27.0559,15.4854,4.1095,34.8413,5.5902,17.2276,77.5231,21.1978,91.3125,74.6652,16.2755,48.5624,19.6388,41.6406,23.2295,12.2199,110.3808,41.103,2.6644,3.8324,32.2055,135.2684,22.7462,10.0397
1986,5,182.8677,25.1341,24.3634,73.1032,43.9715,99.1428,62.1614,23.8803,35.4444,33.5638,17.1074,26.2943,17.4723,20.0326,3.7345,29.8566,187.3084,95.398,41.7594,31.4472,41.8118,28.4102,44.232,12.8444,101.6868,38.5995,11.9914,18.5806,27.4987,189.7556,30.5678,17.4528
