year,month,amazon,amur,aral,chang_jiang,columbia,zaire,danube,dnepr,don,huang,indigirka,indus,kolyma,lena,limpopo,mackenzie,mekong,mississippi,murray,dvina,niger,nile,ob,olenek,parana,pechora,senegal,ural,volga,xi,yenisei,yukon
2005,11,61.3958,3.8785,4.018,34.1438,16.0432,30.0354,16.7694,11.6465,13.203,2.8611,0.2289,4.7895,0.4732,0.8453,4.3469,7.0601,39.7932,6.7521,2.8342,17.9064,8.683,4.9669,7.9503,0.1457,20.6257,39.2623,1.2466,2.2632,11.6443,11.791,4.5226,2.3777
2005,12,95.3286,2.968,3.2838,13.9376,21.1242,33.9807,20.9949,9.8032,11.9839,1.8583,0.1937,4.1331,0.381,0.6404,8.3648,4.9131,14.9175,7.744,1.904,6.1883,6.2761,3.8037,4.9877,0.0736,28.434,9.7248,0.9215,2.3064,10.4014,7.6411,4.0414,1.6757
2006,1,113.1166,2.051,2.2424,17.7972,41.3555,31.818,11.7523,4.0602,5.931,2.2302,0.1767,6.4856,0.3235,0.5089,7.262,4.1433,5.7937,15.0154,3.6642,4.0913,5.0889,3.0483,4.6212,0.0441,25,6.2189,0.9262,1.6028,7.0508,6.4081,3.6192,1.027
2006,2,128.3898,1.5891,5.3754,31.2113,21.4399,32.5282,15.0744,3.8912,4.473,2.701,0.1455,7.5908,0.2646,0.4049,16.3812,3.1836,5.8798,11.6173,2.0263,5.2265,4.3019,3.4723,3.3876,0.0285,25.3597,3.8248,0.7817,1.3785,6.57,22.9451,2.9112,0.9117
2006,3,139.7698,3.7533,6.357,34.3492,24.5268,39.5119,39.9345,17.6859,19.2876,2.5878,0.1551,12.6784,0.2715,1.4602,13.8464,4.787,8.9868,17.5613,1.9791,5.7305,4.7749,6.6822,8.3127,0.0255,37.6352,3.5197,0.7699,7.7787,10.9091,37.7656,4.8901,0.9781
2006,4,143.775,7.3316,5.3721,53.9962,28.804,32.6664,58.472,40.8936,24.7805,4.1517,0.5365,14.2582,0.5615,22.5683,6.8792,26.605,16.2383,19.6054,1.5745,66.2746,4.672,6.6221,23.5399,0.3494,18.5057,29.974,0.8036,7.3383,48.1859,56.5205,10.322,16.1715
2006,5,128.3074,15.93,8.4695,73.3096,43.3773,24.8534,35.0557,20.042,18.6544,9.4097,35.6639,13.4265,41.924,52.953,5.8124,40.5436,30.8675,13.6298,1.1237,53.6104,11.4324,11.8613,41.1664,75.2803,10.9645,126.0176,1.7421,7.8783,25.48,123.9734,54.9152,32.1491
2006,6,106.4501,22.5173,5.1502,81.722,31.6778,17.3492,34.6165,15.9655,17.5982,13.2627,31.7455,8.7946,40.114,33.6175,3.836,24.0507,53.9693,10.0931,3.014,28.0438,12.2578,10.0798,25.4955,37.5103,9.316,62.1184,3.3235,5.4698,15.8025,167.5229,49.7145,32.5371
2006,7,96.2746,28.9698,4.5076,87.4329,23.1746,17.1903,20.8402,12.6027,12.6985,18.948,21.9931,29.572,28.0355,17.6514,3.1435,21.5262,100.8826,7.1065,3.4082,25.2471,22.2622,16.5839,25.6131,20.6557,7.7268,53.2892,6.5533,4.9309,18.936,158.845,23.8857,25.5227
2006,8,67.1487,20.4707,2.7074,43.3247,15.2819,20.9214,23.4208,13.3589,13.2598,17.7541,38.5015,42.7753,40.5522,35.6163,2.7145,19.607,153.4832,4.9466,1.6717,18.3399,39.1797,23.2317,17.6575,13.1098,7.6115,18.2413,10.9191,2.5845,19.4065,132.1131,18.6562,31.4071
2006,9,53.7891,9.1245,3.1793,44.4836,9.9719,33.9239,10.3438,10.1089,14.2756,14.1162,14.6744,21.4697,17.4748,29.8587,2.451,10.2485,102.7314,7.0144,2.5563,28.7256,45.6122,19.6095,15.3101,13.3143,10.8154,34.5966,10.2819,3.4612,11.8104,45.4808,15.5957,20.3004
2006,10,57.864,4.9636,6.564,30.0044,8.4721,42.1916,10.1365,10.7808,13.6026,4.4085,0.4779,10.4667,2.0725,3.0649,3.5866,7.9705,94.9036,12.6576,2.6469,30.5863,22.7202,14.6835,14.314,0.2088,16.0255,19.1876,4.1315,4.6524,17.9352,38.8556,7.8375,11.6349
2006,11,65.7272,5.638,4.6889,26.3992,20.9142,41.0134,9.4687,10.2666,13.7254,2.1012,0.2316,9.898,0.5558,0.8004,5.6404,5.5025,24.5387,11.3307,2.5395,11.943,8.6975,9.1921,6.9498,0.0828,18.3756,8.7804,1.0403,3.2585,13.3375,28.7751,4.1834,1.6017
2006,12,78.8672,2.272,2.8513,11.1559,15.7042,37.1021,8.891,5.7943,6.6044,2.2837,0.1817,7.468,0.4028,0.5833,7.6008,3.4317,13.7715,20.238,2.9627,5.9288,5.7151,5.6736,5.4702,0.0474,27.1352,6.1985,0.8886,1.7496,8.405,4.9991,3.9406,1.2787
