year,month,amazon,amur,aral,chang_jiang,columbia,zaire,danube,dnepr,don,huang,indigirka,indus,kolyma,lena,limpopo,mackenzie,mekong,mississippi,murray,dvina,niger,nile,ob,olenek,parana,pechora,senegal,ural,volga,xi,yenisei,yukon
1985,6,-42.9323,-10.5198,-30.5805,1.5381,-65.8879,-45.9614,3.9395,8.9897,-10.7256,-8.9319,-41.0534,-9.3317,-72.799,-35.2592,-9.6516,-27.2198,72.0863,-27.1102,5.9536,-28.7066,23.6169,8.8543,-44.5,-37.0801,-46.0957,-78.399,10.629,-34.1416,-9.0891,4.5134,-39.8005,-7.7294
1985,7,-53.5165,3.2426,-19.4221,-10.6492,-80.8424,-27.6788,-57.0996,-10.2105,-22.0276,-14.6152,-25.503,51.1766,-30.7736,-23.5927,-7.9129,-28.1431,44.5568,-37.9418,3.4838,-41.5443,52.8743,20.7792,-16.699,-24.8228,-33.1659,-41.1301,25.3801,-13.9465,-16.268,-14.263,-24.7854,-27.7887
1985,8,-59.3458,32.2223,-10.7607,-17.5936,-39.2636,-20.2507,-2.1715,-44.5961,-34.8492,13.5108,4.7044,3.8797,2.4119,-5.4738,-9.5967,-10.3609,47.7462,-7.5634,23.1933,-14.3064,44.1121,13.9268,-11.2706,-0.9968,-48.5179,-12.4863,27.3161,-14.9483,-44.2716,20.6601,11.0912,-0.5284
1985,9,-38.4085,-4.3404,-12.7213,16.7141,18.048,17.951,-32.2488,31.4444,38.8063,30.7046,3.3772,-31.8646,8.4028,19.4304,8.4204,8.5141,42.1563,3.3104,-26.2176,14.5518,15.1625,3.3191,-7.5418,32.5908,-33.8253,5.5029,-2.9919,4.1516,16.4649,2.198,12.2714,19.7555
1985,10,2.1702,0.6768,21.5211,-8.7499,29.5452,12.617,-9.6809,1.2728,5.1256,6.7908,16.5882,-5.6966,17.9246,22.1886,19.4657,21.4942,0.721,26.8794,4.3685,21.17,-39.5928,-20.1635,30.4102,23.5694,-29.6806,33.3832,-16.1351,16.7401,19.1784,-42.6387,17.8076,13.6042
1985,11,29.0347,4.1012,8.4912,-11.2839,47.8714,30.5044,70.3919,41.3834,37.9951,-9.1451,16.7807,-10.3803,26.732,17.9782,-13.3723,19.5056,-33.2259,47.9048,1.6406,30.9886,-30.5635,-13.2381,28.2462,24.2671,-22.3929,29.3393,-11.991,16.5593,41.0374,-11.5269,17.7687,10.0849
1985,12,54.9314,-2.2244,21.5021,-6.6719,18.2489,15.0099,16.9516,30.1901,27.7357,-3.7879,13.0764,25.5052,22.3366,11.0528,15.9789,13.2406,-64.4174,14.3939,11.7044,65.2719,-21.7998,-16.0414,24.6709,7.256,-20.2083,42.7032,-9.831,30.9291,45.7734,-26.6669,10.6287,9.6445
1986,1,50.8183,-1.011,18.2531,-9.481,53.6201,-4.4668,36.3091,47.6231,53.8375,-4.2036,5.9305,-7.0703,10.3721,9.1751,-15.6213,17.9336,-65.236,-6.1416,-24.6263,30.9306,-16.9916,-13.6074,18.0191,11.0953,27.4646,26.0969,-8.3139,23.811,35.882,-22.1771,14.4373,11.9739
1986,2,57.1153,-1.9615,3.2536,-1.3712,71.4944,8.6992,43.2887,22.7585,28.6805,-2.5237,3.9261,13.297,9.795,8.6919,-9.3881,7.8131,-56.7083,15.5485,-13.7115,14.3238,-10.9626,-6.1661,10.4071,12.8449,26.7129,21.6126,-5.1411,17.8805,18.3026,10.0467,8.5272,3.7416
1986,3,53.1989,-1.3403,14.5134,4.696,7.6351,27.6653,-12.5508,-31.2259,-25.8008,1.5717,0.5848,12.3872,8.1882,3.7676,-14.8707,15.3556,-53.6997,-7.7383,-19.0598,-9.5055,-8.5163,-3.7118,9.6123,12.0256,51.4398,18.589,-5.7217,-7.0871,-25.6989,-10.8885,9.458,4.9394
